S1	E1	S2	E2	LEN1	LEN2	%IDY	TAGS	
23009224	23009341	22302996	22303113	118	118	96.61	chr01	chr01
23014031	23016893	22303155	22306063	2863	2909	92.98	chr01	chr01
23016923	23017032	22306301	22306413	110	113	95.58	chr01	chr01
23017024	23017712	22307006	22307680	689	675	87.11	chr01	chr01
23025022	23025621	22307669	22308282	600	614	93.03	chr01	chr01
23026373	23027839	22308288	22309774	1467	1487	90.56	chr01	chr01
23029088	23029340	24605885	24605630	253	256	88.97	chr01	chr01
23029342	23030933	22309774	22311441	1592	1668	90.42	chr01	chr01
23031118	23031997	22311619	22312492	880	874	92.20	chr01	chr01
23034574	23034894	22312583	22312892	321	310	90.97	chr01	chr01
23034892	23039897	22313156	22318162	5006	5007	95.82	chr01	chr01
23040276	23040680	22318153	22318568	405	416	92.58	chr01	chr01
23040704	23042670	22318937	22320940	1967	2004	95.17	chr01	chr01
23043592	23045196	22320937	22322510	1605	1574	93.39	chr01	chr01
23048349	23048796	22322517	22322979	448	463	92.89	chr01	chr01
23050299	23051378	22322975	22324086	1080	1112	92.11	chr01	chr01
23051580	23052336	22324289	22325055	757	767	96.24	chr01	chr01
23052594	23052722	22325434	22325562	129	129	98.45	chr01	chr01
23053046	23053565	22325625	22326146	520	522	92.98	chr01	chr01
23053723	23061051	22326150	22333484	7329	7335	98.78	chr01	chr01
23061539	23062114	22333476	22334019	576	544	86.80	chr01	chr01
23061838	23068639	22334021	22340814	6802	6794	97.53	chr01	chr01
23068640	23069159	26045141	26045617	520	477	90.96	chr01	chr01
23069160	23083668	22340814	22355310	14509	14497	97.94	chr01	chr01
23084427	23097000	22355302	22367924	12574	12623	97.01	chr01	chr01
23096997	23098629	22368063	22369693	1633	1631	98.59	chr01	chr01
23098843	23104221	22369690	22375048	5379	5359	97.75	chr01	chr01
23104213	23115174	22378811	22389756	10962	10946	98.14	chr01	chr01
23115171	23142569	22410410	22437782	27399	27373	97.24	chr01	chr01
23150973	23151474	29414264	29414763	502	500	96.22	chr01	chr01
23174259	23175015	10260288	10259532	757	757	97.09	chr01	chr01
23177196	23179952	36341354	36344080	2757	2727	91.81	chr01	chr01
23179955	23183161	22437778	22440997	3207	3220	95.84	chr01	chr01
23184462	23184595	31597287	31597154	134	134	100.00	chr01	chr01
23186233	23189092	22442055	22444891	2860	2837	91.83	chr01	chr01
23189406	23191954	22444890	22447460	2549	2571	95.62	chr01	chr01
23192055	23194136	22468702	22470778	2082	2077	98.94	chr01	chr01
23194139	23195801	22474811	22476508	1663	1698	95.52	chr01	chr01
23195801	23197374	4781971	4780442	1574	1530	91.17	chr01	chr01
23199157	23200902	837146	838889	1746	1744	93.83	chr01	chr01
23203561	23207834	22476505	22480802	4274	4298	96.75	chr01	chr01
23207834	23209095	22499630	22500891	1262	1262	97.62	chr01	chr01
23209096	23210427	22501003	22502333	1332	1331	98.50	chr01	chr01
23213523	23222379	37219315	37210471	8857	8845	94.36	chr01	chr01
23213519	23218373	15659410	15654573	4855	4838	95.27	chr01	chr01
23222380	23253131	22502329	22533142	30752	30814	98.29	chr01	chr01
23253397	23258863	22533140	22538633	5467	5494	97.66	chr01	chr01
23259247	23260353	22539009	22540137	1107	1129	92.43	chr01	chr01
23262544	23262616	22981533	22981461	73	73	100.00	chr01	chr01
23263106	23263373	22540139	22540401	268	263	94.78	chr01	chr01
23267417	23268643	22540638	22541862	1227	1225	91.47	chr01	chr01
23268701	23269802	22542031	22543118	1102	1088	94.85	chr01	chr01
23270182	23270294	22543701	22543811	113	111	96.46	chr01	chr01
23270292	23291655	22544046	22565478	21364	21433	98.73	chr01	chr01
23291552	23293114	22565476	22567043	1563	1568	97.77	chr01	chr01
23293111	23299538	22567099	22573552	6428	6454	99.38	chr01	chr01
23299539	23299851	13684991	13684679	313	313	99.04	chr01	chr01
23299852	23304699	22573548	22578405	4848	4858	98.63	chr01	chr01
23304691	23312855	22584341	22592424	8165	8084	98.45	chr01	chr01
23312847	23319304	22592761	22599240	6458	6480	98.80	chr01	chr01
23319302	23339635	22599284	22619692	20334	20409	99.16	chr01	chr01
23339899	23353274	22619690	22633115	13376	13426	97.73	chr01	chr01
23353266	23360255	22634312	22641249	6990	6938	97.62	chr01	chr01
23360248	23360357	22641840	22641950	110	111	99.10	chr01	chr01
23360513	23363579	22641952	22645017	3067	3066	98.70	chr01	chr01
23363579	23368823	18313741	18308524	5245	5218	97.45	chr01	chr01
23363998	23369133	18936127	18941208	5136	5082	97.41	chr01	chr01
23369033	23374844	4552030	4546198	5812	5833	97.31	chr01	chr01
23374848	23375176	11763128	11763432	329	305	89.36	chr01	chr01
23375172	23389928	22645015	22659864	14757	14850	98.20	chr01	chr01
23391809	23393154	14182513	14181165	1346	1349	96.59	chr01	chr01
23393342	23397970	22659858	22664505	4629	4648	97.96	chr01	chr01
23397963	23409116	22665092	22676257	11154	11166	98.18	chr01	chr01
23411958	23414123	22675477	22677633	2166	2157	97.00	chr01	chr01
23414123	23417831	22690669	22694407	3709	3739	97.91	chr01	chr01
23425718	23455299	22694419	22724130	29582	29712	98.15	chr01	chr01
23455299	23461445	22724228	22730365	6147	6138	96.78	chr01	chr01
23461680	23500950	22730363	22769708	39271	39346	98.09	chr01	chr01
23500963	23511076	22769813	22779977	10114	10165	97.81	chr01	chr01
23511177	23513197	22791099	22793083	2021	1985	90.46	chr01	chr01
23513247	23527351	22793082	22807153	14105	14072	98.55	chr01	chr01
23527350	23530912	22807216	22810757	3563	3542	98.96	chr01	chr01
23530913	23534616	22810636	22814455	3704	3820	95.71	chr01	chr01
23534600	23534684	22816442	22816526	85	85	100.00	chr01	chr01
23534785	23546583	22841364	22853072	11799	11709	97.61	chr01	chr01
23546588	23607566	22864330	22925240	60979	60911	98.69	chr01	chr01
23607562	23607809	22931689	22931936	248	248	100.00	chr01	chr01
23609436	23617354	22931934	22939928	7919	7995	98.33	chr01	chr01
23617355	23634473	22939756	22956854	17119	17099	98.82	chr01	chr01
23636704	23637722	22817368	22818374	1019	1007	87.37	chr01	chr01
23650055	23650296	38982466	38982706	242	241	93.00	chr01	chr01
23651368	23651438	41115090	41115020	71	71	100.00	chr01	chr01
23651371	23651485	25926226	25926112	115	115	100.00	chr01	chr01
23659086	23659716	13869339	13869969	631	631	89.89	chr01	chr01
23666980	23667526	22957497	22958022	547	526	87.70	chr01	chr01
23673478	23681537	21924813	21932836	8060	8024	92.95	chr01	chr01
23673032	23676724	28108638	28104950	3693	3689	95.32	chr01	chr01
23680432	23681539	12816794	12815688	1108	1107	97.66	chr01	chr01
23695519	23695708	22959235	22959425	190	191	88.54	chr01	chr01
23699564	23700290	21955977	21956709	727	733	95.78	chr01	chr01
23702113	23702638	22964345	22964873	526	529	85.14	chr01	chr01
23702638	23702815	22965005	22965183	178	179	92.74	chr01	chr01
23703169	23716929	22967764	22981479	13761	13716	98.53	chr01	chr01
23716896	23732350	22981497	22997024	15455	15528	97.77	chr01	chr01
23732349	23733727	23010834	23012218	1379	1385	99.06	chr01	chr01
23733721	23738415	23013133	23017857	4695	4725	96.51	chr01	chr01
23738898	23739779	23018001	23018881	882	881	99.55	chr01	chr01
23739721	23741454	23018785	23020519	1734	1735	99.14	chr01	chr01
23741479	23771604	23020913	23051057	30126	30145	97.99	chr01	chr01
23771604	23773806	23050940	23053159	2203	2220	98.06	chr01	chr01
23773801	23779437	23057198	23062853	5637	5656	96.62	chr01	chr01
23779729	23780238	23062865	23063387	510	523	94.86	chr01	chr01
23780234	23781213	23063678	23064661	980	984	94.23	chr01	chr01
23783238	23785935	23064854	23067600	2698	2747	95.94	chr01	chr01
23785935	23787472	23067758	23069289	1538	1532	91.49	chr01	chr01
23788031	23790575	23069853	23072390	2545	2538	96.86	chr01	chr01
23790712	23792852	23072390	23074525	2141	2136	98.69	chr01	chr01
23793024	23802007	23074528	23083353	8984	8826	96.11	chr01	chr01
23802009	23802281	13862985	13862713	273	273	93.07	chr01	chr01
23802281	23806305	23083343	23087364	4025	4022	94.87	chr01	chr01
23806301	23807258	23087707	23088594	958	888	89.58	chr01	chr01
23807926	23808069	23088599	23088742	144	144	97.22	chr01	chr01
23808068	23808204	23088995	23089135	137	141	90.07	chr01	chr01
23809256	23809559	23089133	23089440	304	308	92.63	chr01	chr01
23810543	23811938	23089439	23090843	1396	1405	90.80	chr01	chr01
23812253	23816141	23090917	23094851	3889	3935	93.14	chr01	chr01
23816526	23817997	23094844	23096319	1472	1476	91.32	chr01	chr01
23818298	23819058	23096400	23097136	761	737	89.55	chr01	chr01
23819048	23819146	20875247	20875345	99	99	100.00	chr01	chr01
23819429	23827037	23097357	23105072	7609	7716	94.04	chr01	chr01
23832770	23836361	23105068	23108655	3592	3588	97.05	chr01	chr01
23836346	23837780	23108843	23110294	1435	1452	94.86	chr01	chr01
23837778	23841492	23110858	23114534	3715	3677	96.97	chr01	chr01
23841488	23857925	23116060	23132625	16438	16566	96.81	chr01	chr01
23857904	23859464	23133997	23135554	1561	1558	98.14	chr01	chr01
23859462	23859609	28975222	28975368	148	147	93.92	chr01	chr01
23859595	23863794	23135550	23139762	4200	4213	96.70	chr01	chr01
23863788	23864999	23151705	23152915	1212	1211	97.61	chr01	chr01
23866433	23871339	23154310	23159298	4907	4989	95.69	chr01	chr01
23871648	23872599	23162804	23163754	952	951	91.41	chr01	chr01
23872597	23872986	23163899	23164287	390	389	91.58	chr01	chr01
23873137	23873755	23164304	23164924	619	621	89.65	chr01	chr01
23873756	23874927	31390670	31391841	1172	1172	90.92	chr01	chr01
23876722	23877670	23165771	23166690	949	920	91.69	chr01	chr01
23877847	23889111	23166661	23177872	11265	11212	97.35	chr01	chr01
23889107	23921290	23181847	23213991	32184	32145	98.26	chr01	chr01
23921280	23922053	23214236	23215014	774	779	91.73	chr01	chr01
23922979	23924013	23216018	23217018	1035	1001	86.79	chr01	chr01
23924819	23928792	23219229	23223209	3974	3981	97.79	chr01	chr01
23928788	23937236	23223270	23231747	8449	8478	98.83	chr01	chr01
23937328	23948583	23231746	23243024	11256	11279	98.68	chr01	chr01
23951197	23954723	22404572	22401155	3527	3418	94.96	chr01	chr01
23954744	23954825	20171538	20171457	82	82	100.00	chr01	chr01
23959817	23959948	18936008	18935877	132	132	96.21	chr01	chr01
23959949	23978284	23243022	23261395	18336	18374	98.44	chr01	chr01
23978284	23988400	23262377	23272422	10117	10046	96.34	chr01	chr01
23988399	24008887	23272316	23292783	20489	20468	99.51	chr01	chr01
24008888	24009605	34735028	34735773	718	746	87.88	chr01	chr01
24008888	24009605	12152195	12152914	718	720	98.06	chr01	chr01
24010212	24013352	43195041	43198180	3141	3140	98.79	chr01	chr01
24013353	24014705	23292779	23294131	1353	1353	99.04	chr01	chr01
24014703	24024976	23294670	23304986	10274	10317	97.84	chr01	chr01
24024995	24035470	23304965	23315409	10476	10445	98.30	chr01	chr01
24035507	24035712	19657306	19657511	206	206	98.06	chr01	chr01
24035711	24044798	23315406	23324447	9088	9042	98.99	chr01	chr01
24044814	24050840	23324564	23330578	6027	6015	97.74	chr01	chr01
24050831	24080704	23338525	23368358	29874	29834	99.07	chr01	chr01
24080654	24080759	15194331	15194436	106	106	100.00	chr01	chr01
24081159	24143504	23368292	23430731	62346	62440	98.31	chr01	chr01
24143503	24183705	23430686	23470894	40203	40209	98.32	chr01	chr01
24184448	24190674	23470891	23477093	6227	6203	98.49	chr01	chr01
24188067	24201093	23483404	23496292	13027	12889	97.86	chr01	chr01
24200832	24235008	23496293	23530514	34177	34222	98.08	chr01	chr01
24234990	24250419	23530539	23545932	15430	15394	98.97	chr01	chr01
24258135	24293567	23545924	23581436	35433	35513	98.66	chr01	chr01
24293564	24320991	23581655	23609094	27428	27440	99.11	chr01	chr01
24320995	24322590	23609203	23610770	1596	1568	91.34	chr01	chr01
24322835	24323645	23610790	23611578	811	789	87.73	chr01	chr01
24323935	24325036	23611904	23612992	1102	1089	93.18	chr01	chr01
24325341	24325642	23612982	23613283	302	302	89.32	chr01	chr01
24325815	24332186	23613457	23619860	6372	6404	96.92	chr01	chr01
24332187	24360033	23619804	23647688	27847	27885	99.15	chr01	chr01
24360037	24388073	23656752	23684718	28037	27967	98.60	chr01	chr01
24388069	24404211	23697684	23713840	16143	16157	98.60	chr01	chr01
24404203	24413654	23714221	23723662	9452	9442	99.25	chr01	chr01
24413654	24414327	29613590	29612911	674	680	95.00	chr01	chr01
24414327	24422679	23723654	23731989	8353	8336	99.19	chr01	chr01
24422681	24423221	43838970	43838430	541	541	91.90	chr01	chr01
24424356	24424863	23732222	23732738	508	517	90.87	chr01	chr01
24424867	24426220	23732866	23734209	1354	1344	93.91	chr01	chr01
24426229	24428344	23734390	23736564	2116	2175	94.11	chr01	chr01
24428551	24437903	23736772	23746054	9353	9283	96.94	chr01	chr01
24437670	24442323	34773809	34778464	4654	4656	96.61	chr01	chr01
24445341	24451490	23742274	23748430	6150	6157	97.27	chr01	chr01
24451487	24485089	23748649	23782349	33603	33701	98.92	chr01	chr01
24484864	24485224	23782786	23783146	361	361	96.68	chr01	chr01
24485163	24485310	25292502	25292649	148	148	100.00	chr01	chr01
24485251	24537072	23783087	23834926	51822	51840	99.70	chr01	chr01
24537073	24555191	23835073	23853165	18119	18093	99.00	chr01	chr01
24555194	24577003	23853360	23875184	21810	21825	99.46	chr01	chr01
24578115	24585057	23875174	23882133	6943	6960	99.15	chr01	chr01
24585053	24590809	23897828	23903553	5757	5726	98.49	chr01	chr01
24600213	24604248	23903142	23907177	4036	4036	99.06	chr01	chr01
24606822	24607229	34709049	34709467	408	419	90.71	chr01	chr01
24607229	24614320	23907172	23914262	7092	7091	99.18	chr01	chr01
24617050	24617696	23914247	23914893	647	647	99.38	chr01	chr01
24617689	24649807	23931939	23964025	32119	32087	98.54	chr01	chr01
24650071	24650734	23964023	23964686	664	664	100.00	chr01	chr01
24650724	24651015	23969094	23969385	292	292	91.78	chr01	chr01
24650988	24651076	41126150	41126062	89	89	100.00	chr01	chr01
24651708	24667707	23969384	23985440	16000	16057	98.06	chr01	chr01
24667700	24668028	23986863	23986543	329	321	96.07	chr01	chr01
24668316	24690422	23987996	24010229	22107	22234	98.18	chr01	chr01
24690417	24713111	24023109	24045857	22695	22749	97.89	chr01	chr01
24713126	24714265	24045652	24046768	1140	1117	94.47	chr01	chr01
24714260	24719769	24052944	24058465	5510	5522	97.82	chr01	chr01
24719764	24734502	24070222	24084987	14739	14766	98.56	chr01	chr01
24743370	24743829	24084983	24085443	460	461	98.48	chr01	chr01
24743805	24745403	24085916	24087530	1599	1615	98.51	chr01	chr01
24745399	24745545	260575	260721	147	147	91.16	chr01	chr01
24747037	24748622	24087521	24089106	1586	1586	99.18	chr01	chr01
24749136	24749450	10368982	10368669	315	314	93.40	chr01	chr01
24749890	24751431	22220444	22221986	1542	1543	87.88	chr01	chr01
24751704	24758937	24089102	24096346	7234	7245	99.14	chr01	chr01
24758857	24765144	24096318	24102630	6288	6313	99.10	chr01	chr01
24765245	24795903	24108793	24139460	30659	30668	98.34	chr01	chr01
24797078	24823237	24139463	24165588	26160	26126	99.64	chr01	chr01
24823083	24843552	24165587	24186087	20470	20501	99.63	chr01	chr01
24843548	24955501	24189083	24300995	111954	111913	99.88	chr01	chr01
24961772	25025734	24297824	24361693	63963	63870	99.72	chr01	chr01
25025757	25026069	14723169	14723484	313	316	84.23	chr01	chr01
25030620	25032411	24382865	24384652	1792	1788	90.34	chr01	chr01
25038061	25047682	24384647	24394246	9622	9600	98.06	chr01	chr01
25047513	25050124	24393921	24396532	2612	2612	96.56	chr01	chr01
25050123	25050564	24396837	24397306	442	470	92.77	chr01	chr01
25050564	25051506	24397443	24398369	943	927	92.00	chr01	chr01
25051498	25052892	24418047	24419442	1395	1396	97.72	chr01	chr01
25054571	25055679	15649477	15650565	1109	1089	86.74	chr01	chr01
25055678	25063058	24419436	24426809	7381	7374	99.05	chr01	chr01
25063050	25066525	24431654	24435119	3476	3466	97.34	chr01	chr01
25066178	25080856	24435151	24449817	14679	14667	97.88	chr01	chr01
25080857	25084059	24449781	24452991	3203	3211	98.82	chr01	chr01
25084443	25089777	24452983	24458339	5335	5357	98.62	chr01	chr01
25089771	25100816	24470147	24481176	11046	11030	98.09	chr01	chr01
25100629	25101276	24481177	24481811	648	635	96.46	chr01	chr01
25101273	25119134	24482033	24499883	17862	17851	99.31	chr01	chr01
25119134	25119296	34259605	34259767	163	163	95.71	chr01	chr01
25119293	25147185	24499883	24527726	27893	27844	99.17	chr01	chr01
25147519	25149883	24527723	24530189	2365	2467	90.63	chr01	chr01
25149880	25150007	24530436	24530555	128	120	90.62	chr01	chr01
25149997	25150268	24531395	24531662	272	268	97.06	chr01	chr01
25150410	25151950	24362286	24363816	1541	1531	87.87	chr01	chr01
25152745	25153036	29212227	29211933	292	295	94.58	chr01	chr01
25152754	25153128	40191229	40191598	375	370	93.33	chr01	chr01
25153115	25154026	29210791	29209870	912	922	92.87	chr01	chr01
25153927	25154120	40193687	40193880	194	194	93.81	chr01	chr01
25154225	25154687	24531732	24532185	463	454	87.15	chr01	chr01
25155332	25156397	24532191	24533251	1066	1061	93.92	chr01	chr01
25157998	25158898	12458933	12459820	901	888	97.23	chr01	chr01
25159999	25202941	24697915	24740895	42943	42981	99.21	chr01	chr01
25202971	25218020	24740879	24755944	15050	15066	99.42	chr01	chr01
25223714	25244816	24755938	24777038	21103	21101	99.05	chr01	chr01
25244812	25248980	24778530	24782674	4169	4145	97.57	chr01	chr01
25248972	25251253	24783012	24785303	2282	2292	94.17	chr01	chr01
25251253	25251726	17646516	17646042	474	475	90.55	chr01	chr01
25252865	25254518	17645014	17643370	1654	1645	94.50	chr01	chr01
25254556	25256717	24785297	24787451	2162	2155	94.93	chr01	chr01
25256958	25265682	24787449	24795978	8725	8530	95.47	chr01	chr01
25265682	25268159	24796120	24798597	2478	2478	95.45	chr01	chr01
25275344	25275816	17954736	17954273	473	464	86.11	chr01	chr01
25276928	25277274	14038948	14038602	347	347	94.24	chr01	chr01
25286939	25287205	33901836	33902096	267	261	85.77	chr01	chr01
25287216	25287558	24783014	24782672	343	343	99.13	chr01	chr01
25294201	25298601	645864	650303	4401	4440	91.25	chr01	chr01
25306843	25306946	24799602	24799704	104	103	93.27	chr01	chr01
25307637	25311904	24800222	24804460	4268	4239	96.95	chr01	chr01
25311900	25316812	24804862	24809764	4913	4903	98.46	chr01	chr01
25317299	25318682	24810149	24811538	1384	1390	94.37	chr01	chr01
25318676	25319010	24812399	24812734	335	336	92.58	chr01	chr01
25320097	25321083	24814585	24815540	987	956	88.69	chr01	chr01
25321270	25321708	24816460	24816910	439	451	90.13	chr01	chr01
25322267	25322641	24816902	24817278	375	377	92.59	chr01	chr01
25322669	25330064	24817525	24824955	7396	7431	96.88	chr01	chr01
25330061	25340867	24825169	24836010	10807	10842	97.27	chr01	chr01
25340923	25341065	24836009	24836149	143	141	98.60	chr01	chr01
25341103	25342246	24836701	24837851	1144	1151	94.71	chr01	chr01
25342243	25344597	24838122	24840466	2355	2345	97.80	chr01	chr01
25344597	25346590	24840580	24842569	1994	1990	96.61	chr01	chr01
